is_not_property,estimated_dollar_loss,ignition_source,longitude,latitude,hour
#052c66cb,0,NA,-79.3537462,43.65462237,18
#052c66cb,0,NA,-79.40712277,43.67485731,23
#052c66cb,0,999 - Undetermined,-79.40813089,43.67741656,17
#052c66cb,0,NA,-79.3371486,43.70164216,17
#052c66cb,0,NA,-79.58211604,43.7432636,17
red,0,999 - Undetermined,-79.41664531,43.77114835,16
#052c66cb,0,NA,-79.23821881,43.74602148,22
#052c66cb,20000,999 - Undetermined,-79.38414015,43.76280303,23
#052c66cb,80000,81 - Vehicle - Electrical,-79.4709781,43.72707186,5
#052c66cb,50,999 - Undetermined,-79.33306872,43.66981424,3
#052c66cb,0,NA,-79.57830983,43.73550449,12
#052c66cb,0,NA,-79.35758046,43.67479804,18
#052c66cb,0,NA,-79.39065767,43.70961555,20
red,500,999 - Undetermined,-79.4576388,43.67182514,23
#052c66cb,0,NA,-79.3937023,43.64935116,10
red,1500,"11 - Stove, Range-top burner",-79.51882213,43.76191751,12
red,300000,12 - Oven,-79.3915009,43.70813446,16
red,15000,999 - Undetermined,-79.30106144,43.80230219,20
#052c66cb,0,NA,-79.51101193,43.71093538,5
red,0,"71 - Smoker's Articles (eg. cigarettes, cigars, pipes already ignited",-79.39959146,43.65674908,9
red,500,"71 - Smoker's Articles (eg. cigarettes, cigars, pipes already ignited",-79.53362703,43.70778524,12
#052c66cb,0,NA,-79.40699749,43.65137938,17
#052c66cb,0,NA,-79.29592012,43.7451176,18
#052c66cb,0,NA,-79.39269744,43.66316187,20
#052c66cb,0,NA,-79.43431345,43.6571226,21
#052c66cb,5000,999 - Undetermined,-79.5098406,43.65910071,17
red,50,999 - Undetermined,-79.58935332,43.75846073,19
red,500,"92 - Open Fire (eg. camp fire, rubbish fire, etc.)",-79.49169273,43.75722998,19
#052c66cb,0,NA,-79.29882413,43.72899216,18
#052c66cb,0,NA,-79.24095839,43.74854116,19
red,50,"11 - Stove, Range-top burner",-79.29006422,43.68713855,20
red,20000,43 - Clothes Dryer,-79.41516253,43.73061764,22
#052c66cb,0,NA,-79.39414198,43.68808304,12
red,10000,76 - Lighters (open flame),-79.4605505,43.68900063,13
#052c66cb,15000,82 - Vehicle - Mechanical,-79.4681478,43.63518913,10
red,9999,"73 - Blow Torch, Bunsen Burner",-79.53872541,43.65991678,11
#052c66cb,0,NA,-79.38095933,43.66572255,12
red,25000,43 - Clothes Dryer,-79.44500077,43.69607104,13
red,0,999 - Undetermined,-79.24079623,43.79056909,14
red,50000,98 - Other,-79.62391184,43.75044374,16
red,2000,999 - Undetermined,-79.40949624,43.71777263,17
red,0,49 - Other Appliances,-79.3979795,43.78362862,18
red,0,72 - Cutting/Welding Equipment,-79.55298347,43.75143939,11
red,0,999 - Undetermined,-79.35714176,43.70837655,13
#052c66cb,0,NA,-79.41244857,43.76747175,20
red,500,"28 - Cord, Cable for Appliance, Electrical Articles",-79.45191255,43.64198894,15
#052c66cb,0,NA,-79.34116957,43.77621408,16
#052c66cb,0,NA,-79.34744747,43.6594198,18
red,500,"11 - Stove, Range-top burner",-79.38887917,43.708654,19
#052c66cb,35000,81 - Vehicle - Electrical,-79.25989326,43.71249086,21
#052c66cb,20000,85 - Vehicle collision,-79.25542829,43.77130524,3
red,2000,"51 - Incandescent Lamp - Light Bulb, Spotlight",-79.33022422,43.66323924,7
#052c66cb,0,NA,-79.39862783,43.70798546,23
#052c66cb,80000,999 - Undetermined,-79.56139083,43.73535642,0
#052c66cb,0,NA,-79.36015239,43.6701977,1
#052c66cb,0,NA,-79.25264657,43.73445604,14
red,2000,"11 - Stove, Range-top burner",-79.44749025,43.66170956,16
#052c66cb,100000,83 - Other Electrical,-79.24217074,43.78670936,22
#052c66cb,0,NA,-79.47568776,43.62924377,22
red,4000,43 - Clothes Dryer,-79.43984978,43.64531698,14
#052c66cb,0,NA,-79.3347176,43.73894303,15
red,1000,98 - Other,-79.52692002,43.67414435,17
#052c66cb,0,NA,-79.43877659,43.76446001,14
red,50000,"23 - Distribution Equipment (includes panel boards, fuses, circuit br",-79.62198068,43.74591097,15
#052c66cb,0,NA,-79.31181789,43.7479623,13
red,2500,55 - Candle,-79.445658,43.69327083,13
red,1500,30 - Other Electrical Distribution Item,-79.40699749,43.65137938,21
#052c66cb,0,NA,-79.48853973,43.66564155,0
red,25000,69 - Other Processing Equipment,-79.16744821,43.76448592,3
#052c66cb,500,"108 - Exposure, source other",-79.5536522,43.6920616,5
red,500,"71 - Smoker's Articles (eg. cigarettes, cigars, pipes already ignited",-79.57743723,43.73141176,16
red,100,79 - Other Open Flame Tools/Smokers' Articles,-79.39816336,43.65026197,16
red,50000,88 - Multiple Ignition Source or Igniting Equipment (suspected arson),-79.47408943,43.6516088,9
#052c66cb,7500,999 - Undetermined,-79.5196889,43.76590873,10
#052c66cb,0,NA,-79.44498108,43.71593904,12
red,500,"71 - Smoker's Articles (eg. cigarettes, cigars, pipes already ignited",-79.18565897,43.7666072,16
red,500,"71 - Smoker's Articles (eg. cigarettes, cigars, pipes already ignited",-79.41364978,43.66461697,17
#052c66cb,0,NA,-79.47403867,43.63057025,18
red,25000,"11 - Stove, Range-top burner",-79.49166277,43.7537407,19
red,35000,13 - Microwave,-79.40158538,43.79149423,9
red,15000,82 - Vehicle - Mechanical,-79.59930243,43.75230019,10
#052c66cb,1000,81 - Vehicle - Electrical,-79.48402017,43.69353681,17
#052c66cb,70000,999 - Undetermined,-79.33626022,43.75014434,22
#052c66cb,0,NA,-79.5090804,43.75630803,2
red,5000,13 - Microwave,-79.38429442,43.76575375,9
#052c66cb,0,NA,-79.23255371,43.81055776,9
red,200000,98 - Other,-79.33151959,43.69653626,10
#052c66cb,6000,83 - Other Electrical,-79.18876057,43.82514906,10
#052c66cb,40000,81 - Vehicle - Electrical,-79.23014295,43.82303414,22
red,0,999 - Undetermined,-79.44110905,43.7022534,3
#052c66cb,2500,999 - Undetermined,-79.50626769,43.72124327,8
red,60000,"11 - Stove, Range-top burner",-79.31062495,43.77014361,19
#052c66cb,0,NA,-79.21398145,43.78586129,22
#052c66cb,0,NA,-79.37901926,43.65795444,1
#052c66cb,0,NA,-79.26322701,43.75814294,6
#052c66cb,0,NA,-79.25127763,43.74366167,23
#052c66cb,0,NA,-79.37073441,43.66413648,4
red,25000,77 - Matches or Lighters (unable to distinguish),-79.3055835,43.7821475,3
#052c66cb,0,NA,-79.1855068,43.80664196,12
#052c66cb,8000,82 - Vehicle - Mechanical,-79.42943801,43.66115076,14
#052c66cb,6000,82 - Vehicle - Mechanical,-79.52521307,43.73784168,14
red,100,41 - Other Heating Equipment,-79.40268459,43.65609241,18
#052c66cb,0,NA,-79.38136264,43.66670274,8
#052c66cb,1000,81 - Vehicle - Electrical,-79.34704097,43.77510715,6
#052c66cb,80000,999 - Undetermined,-79.47970615,43.72971578,23
red,1000,"11 - Stove, Range-top burner",-79.48930719,43.62082597,1
red,5000,"92 - Open Fire (eg. camp fire, rubbish fire, etc.)",-79.39281937,43.70786115,2
#052c66cb,5000,82 - Vehicle - Mechanical,-79.56237505,43.70259238,12
red,0,999 - Undetermined,-79.30691791,43.66849998,12
red,1000,"11 - Stove, Range-top burner",-79.3381493,43.67514146,8
#052c66cb,1250,"71 - Smoker's Articles (eg. cigarettes, cigars, pipes already ignited",-79.37069714,43.67200954,10
#052c66cb,0,NA,-79.43256218,43.65256919,14
#052c66cb,0,NA,-79.44652082,43.71561563,5
red,60000,31 - Central Heating/Cooling Unit,-79.44873497,43.78550535,2
#052c66cb,0,NA,-79.33553991,43.65261534,22
red,0,999 - Undetermined,-79.30446874,43.71890687,21
red,40000,20 - Service/Utility Lines (includes power/hydro transmission lines),-79.27337407,43.7080767,0
red,75000,"19 - Other Cooking Items (eg Toaster, Kettle, elec frying pan)",-79.48645243,43.74477751,4
red,1000,12 - Oven,-79.45066802,43.6942229,10
#052c66cb,0,NA,-79.36146559,43.65627053,11
#052c66cb,0,NA,-79.39782567,43.70414829,12
red,1000,"11 - Stove, Range-top burner",-79.54867621,43.70132433,18
red,50000,"28 - Cord, Cable for Appliance, Electrical Articles",-79.609071170000007,43.75368103,19
red,40000,82 - Vehicle - Mechanical,-79.28601077,43.76985383,22
#052c66cb,0,NA,-79.40064957,43.63883946,22
red,5000,"11 - Stove, Range-top burner",-79.43674997,43.69042082,20
red,50,16 - Deep Fat Fryer,-79.45285715,43.77367501,21
#052c66cb,5000,999 - Undetermined,-79.26455433,43.73277077,2
#052c66cb,0,NA,-79.37219302,43.64913105,3
red,1000,83 - Other Electrical,-79.52863019,43.77246233,10
red,25000,72 - Cutting/Welding Equipment,-79.27298631,43.77296599,10
#052c66cb,0,NA,-79.52832035,43.70454549,11
#052c66cb,0,NA,-79.3860991,43.66156372,12
red,60000,98 - Other,-79.43135157,43.6577365,22
#052c66cb,20000,98 - Other,-79.41093798,43.76150883,11
red,200,12 - Oven,-79.43297398,43.71849272,13
#052c66cb,0,NA,-79.41719921,43.66708006,14
#052c66cb,0,"104 - Exposure, source open fire (inc campfire, rubbish fire)",-79.28022495,43.82810507,13
#052c66cb,0,NA,-79.36132501,43.65585373,16
#052c66cb,0,NA,-79.32132429,43.67486444,16
red,10000,999 - Undetermined,-79.19578172,43.80511363,18
red,50000,21 - Transformer,-79.2338334,43.73747354,19
red,100,12 - Oven,-79.33486101,43.68094802,20
#052c66cb,0,NA,-79.31650677,43.67138243,21
#052c66cb,0,NA,-79.25793578,43.80819669,22
#052c66cb,150,999 - Undetermined,-79.43025534,43.776494,22
red,0,999 - Undetermined,-79.4942433,43.7431062,0
red,100,"71 - Smoker's Articles (eg. cigarettes, cigars, pipes already ignited",-79.30054676,43.68844708,2
red,0,83 - Other Electrical,-79.261063,43.74156714,20
#052c66cb,0,NA,-79.23793632,43.73813477,23
#052c66cb,0,NA,-79.41623848,43.72374128,20
#052c66cb,0,NA,-79.37238989,43.65817059,2
red,350000,14 - Open Fired Barbeque - Fixed or Portable,-79.3915009,43.70813446,17
#052c66cb,0,NA,-79.28902203,43.69286919,18
#052c66cb,0,NA,-79.45509884,43.69462567,22
#052c66cb,0,NA,-79.3279336,43.78572952,23
#052c66cb,0,NA,-79.49161152,43.71203296,14
#052c66cb,0,NA,-79.49882308,43.68447641,14
red,2000,"96 - Chemical Reaction (eg. spontaneous combustion, etc.)",-79.37539303,43.66874635,0
#052c66cb,0,NA,-79.36696369,43.65446289,3
#052c66cb,0,NA,-79.29027697,43.6907941,5
red,0,77 - Matches or Lighters (unable to distinguish),-79.38678806,43.67022639,6
red,50,"11 - Stove, Range-top burner",-79.46943509,43.69142699,8
#052c66cb,0,NA,-79.38233604,43.65215166,11
red,100000,999 - Undetermined,-79.37383621,43.76384336,21
#052c66cb,5000,999 - Undetermined,-79.44222192,43.63949067,13
#052c66cb,1500,999 - Undetermined,-79.23985135,43.81841854,14
red,1000,43 - Clothes Dryer,-79.23789264,43.7809287,15
red,500,"11 - Stove, Range-top burner",-79.2994755,43.70286531,17
#052c66cb,10000,81 - Vehicle - Electrical,-79.33961316,43.72302479,21
#052c66cb,9999,81 - Vehicle - Electrical,-79.46112093,43.67721257,21
red,0,999 - Undetermined,-79.27722582,43.70518107,22
red,400,"11 - Stove, Range-top burner",-79.39327799,43.64839337,22
#052c66cb,20000,9990 - Under Investigation,-79.20114448,43.7942618,23
red,5,999 - Undetermined,-79.43400536,43.7373545,20
#052c66cb,0,NA,-79.37386387,43.64862776,20
#052c66cb,0,NA,-79.12992684,43.7811072,20
#052c66cb,25000,999 - Undetermined,-79.57856622,43.67007265,16
#052c66cb,0,NA,-79.47518831,43.63252274,19
#052c66cb,0,NA,-79.38241706,43.68073528,20
red,300,"11 - Stove, Range-top burner",-79.34459209,43.77356847,21
#052c66cb,0,NA,-79.50819943,43.69623742,22
#052c66cb,20000,82 - Vehicle - Mechanical,-79.35593133,43.64899184,9
#052c66cb,0,NA,-79.29691472,43.70089605,9
red,400,"11 - Stove, Range-top burner",-79.33037857,43.71657505,13
#052c66cb,0,NA,-79.50249285,43.77001129,14
#052c66cb,35000,999 - Undetermined,-79.56298989,43.70001127,14
#052c66cb,0,NA,-79.25511817,43.75293234,14
red,200000,999 - Undetermined,-79.43859617,43.63666252,16
red,10000,"71 - Smoker's Articles (eg. cigarettes, cigars, pipes already ignited",-79.47091259,43.70601171,17
#052c66cb,10000,999 - Undetermined,-79.29838846,43.75440242,17
red,50,88 - Multiple Ignition Source or Igniting Equipment (suspected arson),-79.53632393,43.64047178,4
#052c66cb,0,NA,-79.5308796,43.66171983,20
#052c66cb,0,NA,-79.42083836,43.78636315,1
#052c66cb,4000,82 - Vehicle - Mechanical,-79.28761616,43.72784699,23
#052c66cb,0,NA,-79.36793977,43.65485461,23
red,25000,"11 - Stove, Range-top burner",-79.58040244,43.73972484,6
red,15000,"11 - Stove, Range-top burner",-79.3058923,43.73255104,19
red,0,12 - Oven,-79.38429442,43.76575375,19
#052c66cb,0,NA,-79.35865235,43.67752083,21
#052c66cb,0,NA,-79.5318058,43.70144279,21
red,10000,"71 - Smoker's Articles (eg. cigarettes, cigars, pipes already ignited",-79.40073161,43.72541063,0
#052c66cb,0,NA,-79.45589597,43.66583896,1
red,500,"71 - Smoker's Articles (eg. cigarettes, cigars, pipes already ignited",-79.37377791,43.66729534,4
#052c66cb,1000,999 - Undetermined,-79.22935836,43.75690077,6
#052c66cb,0,NA,-79.37870206,43.66712418,10
#052c66cb,0,NA,-79.43426585,43.77222989,22
#052c66cb,0,NA,-79.38585494,43.66081567,12
#052c66cb,0,NA,-79.38328361,43.64050153,16
#052c66cb,0,NA,-79.25912424,43.7874103,20
#052c66cb,0,NA,-79.48326766,43.62051169,23
#052c66cb,0,NA,-79.21972718,43.74510316,3
#052c66cb,0,NA,-79.62202508,43.74687597,12
red,0,999 - Undetermined,-79.25144465,43.82328497,14
red,2000,"93 - Hot Ashes, Embers, Spark",-79.34205628,43.7447104,19
#052c66cb,0,NA,-79.59292231,43.72681442,21
red,100000,81 - Vehicle - Electrical,-79.50414325,43.60100674,23
#052c66cb,0,NA,-79.3758529,43.66648627,2
#052c66cb,1000,999 - Undetermined,-79.54283476,43.59229504,14
red,1000,"11 - Stove, Range-top burner",-79.44526291,43.68342557,10
red,1000,84 - Other Mechanical,-79.37091407,43.66790858,15
#052c66cb,0,NA,-79.48017341,43.71455259,23
#052c66cb,0,NA,-79.39215112,43.65110527,3
#052c66cb,0,NA,-79.39190442,43.64164425,8
#052c66cb,0,NA,-79.27366469,43.71655084,14
#052c66cb,2000,82 - Vehicle - Mechanical,-79.29272943,43.76307853,10
#052c66cb,0,999 - Undetermined,-79.54066968,43.62247261,10
red,0,"71 - Smoker's Articles (eg. cigarettes, cigars, pipes already ignited",-79.31028383,43.69791436,10
red,10000,"11 - Stove, Range-top burner",-79.40435467,43.6531626,1
#052c66cb,20000,999 - Undetermined,-79.4782804,43.70962187,2
#052c66cb,0,NA,-79.36015239,43.6701977,3
#052c66cb,0,NA,-79.23118541,43.74485285,4
red,50000,"11 - Stove, Range-top burner",-79.29716749,43.6930841,11
#052c66cb,0,999 - Undetermined,-79.33113967,43.69347693,0
#052c66cb,0,NA,-79.43569302,43.64766206,1
#052c66cb,0,NA,-79.4184473,43.65358418,2
red,1500,"11 - Stove, Range-top burner",-79.35942147,43.67609919,2
#052c66cb,40000,999 - Undetermined,-79.48264564,43.7290609,8
red,100000,999 - Undetermined,-79.29421713,43.74773395,22
#052c66cb,0,NA,-79.23330462,43.72438499,12
#052c66cb,0,NA,-79.57959305,43.63324674,13
#052c66cb,1000,98 - Other,-79.46481214,43.64385105,14
red,120000,"71 - Smoker's Articles (eg. cigarettes, cigars, pipes already ignited",-79.50052088,43.76224099,14
#052c66cb,200,98 - Other,-79.30372261,43.72469335,3
#052c66cb,40000,81 - Vehicle - Electrical,-79.23419673,43.80804775,10
#052c66cb,0,NA,-79.38136264,43.66670274,22
#052c66cb,25000,82 - Vehicle - Mechanical,-79.34776134,43.80130162,16
#052c66cb,0,NA,-79.35714176,43.70837655,14
#052c66cb,0,NA,-79.48979658,43.65158368,20
red,50,"71 - Smoker's Articles (eg. cigarettes, cigars, pipes already ignited",-79.32808543,43.71561312,21
#052c66cb,500,"29 - Extension Cord, Temporary Wiring",-79.24129347,43.73750053,21
#052c66cb,0,NA,-79.36034916,43.65441051,8
#052c66cb,0,NA,-79.51568489,43.74914766,14
red,50000,"11 - Stove, Range-top burner",-79.50527458,43.60076195,15
red,250000,999 - Undetermined,-79.51131553,43.698342769999996,7
#052c66cb,0,NA,-79.58744858,43.74344679,8
red,1000,77 - Matches or Lighters (unable to distinguish),-79.21904928,43.73517116,13
red,200000,"73 - Blow Torch, Bunsen Burner",-79.48818803,43.66474683,14
#052c66cb,0,NA,-79.53401621,43.59436133,17
red,7500,"28 - Cord, Cable for Appliance, Electrical Articles",-79.36956195,43.66817463,14
red,30000,999 - Undetermined,-79.44062634,43.68670938,15
red,15000,"28 - Cord, Cable for Appliance, Electrical Articles",-79.4715152,43.69097778,19
#052c66cb,0,NA,-79.28121635,43.67395465,21
red,100000,9990 - Under Investigation,-79.28771788,43.76425986,22
#052c66cb,2000,98 - Other,-79.49836749,43.61617394,23
red,2500,"71 - Smoker's Articles (eg. cigarettes, cigars, pipes already ignited",-79.25562818,43.72271574,4
red,1000,"26 - Terminations-Copper (incl receptacles, switches, lights)",-79.49624558,43.70955631,10
#052c66cb,100000,999 - Undetermined,-79.350153,43.77338608,11
red,1000,"11 - Stove, Range-top burner",-79.32530801,43.6643976,16
#052c66cb,0,NA,-79.38869656,43.67488195,17
#052c66cb,0,NA,-79.41339429,43.6841635,19
red,5000,"71 - Smoker's Articles (eg. cigarettes, cigars, pipes already ignited",-79.44302923,43.6556038,20
red,5000,999 - Undetermined,-79.45271355,43.65728697,23
#052c66cb,0,NA,-79.37589958,43.66043938,6
red,10000,"11 - Stove, Range-top burner",-79.50400728,43.67232875,8
#052c66cb,0,NA,-79.41887047,43.66347294,9
#052c66cb,0,NA,-79.4427451,43.70632763,13
#052c66cb,0,NA,-79.36303752,43.65482602,13
red,10000,"11 - Stove, Range-top burner",-79.18369673,43.75965307,18
#052c66cb,0,NA,-79.37468392,43.66709451,19
#052c66cb,0,NA,-79.23118957,43.72032059,20
#052c66cb,0,"92 - Open Fire (eg. camp fire, rubbish fire, etc.)",-79.48547593,43.72587357,13
#052c66cb,0,NA,-79.43716198,43.7499521,3
red,5000,98 - Other,-79.41281267,43.64432013,18
#052c66cb,30000,999 - Undetermined,-79.39967669,43.64806755,19
red,2000,"11 - Stove, Range-top burner",-79.5197911,43.73837167,20
#052c66cb,5000,999 - Undetermined,-79.18622555,43.768409,21
red,300000,999 - Undetermined,-79.51342188,43.72636787,6
red,200,55 - Candle,-79.4422414,43.77847645,18
#052c66cb,0,NA,-79.50979293,43.59441401,19
#052c66cb,30,"71 - Smoker's Articles (eg. cigarettes, cigars, pipes already ignited",-79.38313955,43.76780378,20
#052c66cb,0,NA,-79.31409589,43.66925433,22
#052c66cb,1000,999 - Undetermined,-79.3537105,43.6536388,6
red,50000,24 - Circuit Wiring - Copper,-79.42398738,43.70568101,18
#052c66cb,0,NA,-79.32929196,43.7572576,18
red,2000,"11 - Stove, Range-top burner",-79.40319996,43.75418735,11
#052c66cb,0,NA,-79.51046894,43.74039731,20
#052c66cb,300,999 - Undetermined,-79.51042617,43.72477238,21
#052c66cb,0,NA,-79.48224562,43.69370737,23
#052c66cb,100,999 - Undetermined,-79.44893428,43.65705388,0
#052c66cb,10,999 - Undetermined,-79.44961338,43.65871155,0
red,500,999 - Undetermined,-79.49464941,43.77771798,4
#052c66cb,0,NA,-79.53611891,43.71102827,16
red,7000,14 - Open Fired Barbeque - Fixed or Portable,-79.43966755,43.6869159,13
red,2000,45 - Washing Machine,-79.27365082,43.69436523,15
#052c66cb,0,NA,-79.31454432,43.68220755,20
red,0,77 - Matches or Lighters (unable to distinguish),-79.35331179,43.68855212,16
#052c66cb,0,NA,-79.51424705,43.70170007,16
#052c66cb,0,NA,-79.36712847,43.64866878,18
#052c66cb,5000,98 - Other,-79.17403669,43.76139941,1
red,500,"11 - Stove, Range-top burner",-79.37949345,43.72086866,2
#052c66cb,0,NA,-79.36273923,43.65407806,3
#052c66cb,0,NA,-79.51081208,43.71527452,4
#052c66cb,0,NA,-79.36387183,43.65420406,5
#052c66cb,5000,82 - Vehicle - Mechanical,-79.58991126,43.75960763,15
#052c66cb,400,81 - Vehicle - Electrical,-79.29731355,43.69652454,22
#052c66cb,0,NA,-79.27987063,43.73524062,4
#052c66cb,0,NA,-79.36862065,43.65632008,8
#052c66cb,30000,82 - Vehicle - Mechanical,-79.40404045,43.7586071,10
red,50000,"11 - Stove, Range-top burner",-79.28997284,43.71588872,10
#052c66cb,0,NA,-79.49060178,43.61863109,12
red,10000,"28 - Cord, Cable for Appliance, Electrical Articles",-79.45908438,43.76624791,4
#052c66cb,0,NA,-79.26591828,43.7274089,6
red,100000,49 - Other Appliances,-79.37782375,43.643007,23
#052c66cb,0,NA,-79.37616506,43.64499778,5
red,6000,"11 - Stove, Range-top burner",-79.29129854,43.69314473,8
#052c66cb,0,NA,-79.38328361,43.64050153,10
#052c66cb,0,NA,-79.39046217,43.65615798,11
red,20000,999 - Undetermined,-79.59865631,43.69355776,23
red,20000,43 - Clothes Dryer,-79.19489375,43.76649585,3
#052c66cb,0,NA,-79.38136264,43.66670274,11
#052c66cb,0,NA,-79.34845888,43.65868083,23
#052c66cb,100,999 - Undetermined,-79.24546439,43.76856431,23
red,8000,"11 - Stove, Range-top burner",-79.41062902,43.64371165,2
#052c66cb,40000,999 - Undetermined,-79.39414142,43.66872026,4
#052c66cb,0,999 - Undetermined,-79.39410668,43.6526094,1
#052c66cb,0,NA,-79.32002051,43.6655733,1
red,2500,"11 - Stove, Range-top burner",-79.42854249,43.794477,11
red,30000,72 - Cutting/Welding Equipment,-79.52304635,43.71770338,14
#052c66cb,0,NA,-79.30280827,43.76720771,18
red,69000,999 - Undetermined,-79.49202046,43.68792283,18
red,0,999 - Undetermined,-79.38475444,43.65628889,1
#052c66cb,0,NA,-79.28732541,43.70147219,2
#052c66cb,300,999 - Undetermined,-79.30781953,43.67952165,3
